PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1551578,0,0
0.1696933,0,0
0.175267,0,0
0.1918959,0,0
0.1978453,0,0
0.2030046,0,0
0.2080543,0,0
0.2130601,0,0
0.2180416,0,0
0.2230369,0,0
0.2283449,0,0
0.2333857,0,0
0.2383517,0,0
0.2433573,0,0
0.2485069,0,0
0.2535966,0,0
0.2586406,0,0
0.2638162,0,0
0.2691005,0,0
0.2775707,0,0
0.2854373,0,0
0.2903617,0,0
0.295447,0,0
0.3004623,0,0
0.3054004,0,0
0.3103908,0,0
0.3154283,0,0
0.3208003,0,0
0.3258499,0,0
0.3309524,0,0
0.3359828,0,0
0.3410565,0,0
0.3460427,0,0
0.3511622,0,0
0.356307,0,0
0.3615966,0,0
0.3666836,0,0
0.3718195,0,0
0.3769886,0,0
0.3822728,0,0
0.3874946,0,0
0.3927777,0,0
0.398859,0,0
0.4042967,0,0
0.4094441,0,0
0.4148446,0,0
0.4201773,0,0
0.4287809,0,0
0.4366216,0,0
0.441912,0,0
0.4470812,0,0
0.4521311,0,0
0.4571498,0,0
0.4623361,0,0
0.4674577,0,0
0.4724197,0,0
0.4776831,0,0
0.4828382,0,0
0.487916,0,0
0.4931406,0,0
0.4982443,0,0
0.5033029,0,0
0.5083681,0,0
0.5136284,0,0
0.5185891,0,0
0.5237456,0,0
0.5289418,0,0
0.5340388,0,0
0.53917,0,0
0.5443052,0,0
0.5494431,0,0
0.5547953,0,0
0.5599298,0,0
0.5651984,0,0
0.5707112,0,0
0.5793219,0,0
0.5871633,0,0
0.5926936,0,0
0.5977964,0,0
0.6028344,0,0
0.6080587,0,0
0.6134195,0,0
0.6185086,0,0
0.6236269,0,0
0.6289181,0,0
0.6343332,0,0
0.6394666,0,0
0.6449083,0,0
0.6502888,0,0
0.6554923,0,0
0.6607159,0,0
0.6659488,0,0
0.6713368,0,0
0.6766071,0,0
0.6819388,0,0
0.6870992,0,0
0.6922218,0,0
