PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1715685,0,0
0.1845744,0,0
0.1892591,0,0
0.1940634,0,0
0.1986981,0,0
0.2031607,0,0
0.2124065,0,0
0.2192638,0,0
0.2240087,0,0
0.2289198,0,0
0.2338975,0,0
0.2383778,0,0
0.2429709,0,0
0.2476043,0,0
0.2520389,0,0
0.2565562,0,0
0.2610363,0,0
0.2656775,0,0
0.2704092,0,0
0.275108,0,0
0.2798901,0,0
0.2843948,0,0
0.2890549,0,0
0.2934663,0,0
0.2995666,0,0
0.3054488,0,0
0.3101506,0,0
0.3147597,0,0
0.3192742,0,0
0.3240822,0,0
0.3286966,0,0
0.333268,0,0
0.3378909,0,0
0.3423174,0,0
0.3472033,0,0
0.3516212,0,0
0.3563481,0,0
0.360899,0,0
0.3656822,0,0
0.3701697,0,0
0.3749312,0,0
0.379713,0,0
0.384136,0,0
0.38906,0,0
0.3935476,0,0
0.398148,0,0
0.4026447,0,0
0.4075006,0,0
0.4119101,0,0
0.4166014,0,0
0.4215549,0,0
0.426132,0,0
0.4308224,0,0
0.4353449,0,0
0.440004,0,0
0.4446699,0,0
0.4491737,0,0
0.4535713,0,0
0.458245,0,0
0.4627029,0,0
0.467316,0,0
0.4720737,0,0
0.4765761,0,0
0.4811665,0,0
0.4858272,0,0
0.4905161,0,0
0.494997,0,0
0.4996812,0,0
0.5041188,0,0
0.5088813,0,0
0.5135616,0,0
0.522286,0,0
0.5271725,0,0
0.5316729,0,0
0.5362574,0,0
0.5407287,0,0
0.5456265,0,0
0.5500437,0,0
0.5547334,0,0
0.5595125,0,0
0.5642399,0,0
0.5722605,0,0
0.5769452,0,0
0.5816791,0,0
0.5862787,0,0
0.5909109,0,0
0.5954776,0,0
0.6001112,0,0
0.6046702,0,0
0.6092812,0,0
0.6139714,0,0
0.6184247,0,0
0.6230755,0,0
0.6276863,0,0
0.6323623,0,0
0.6369129,0,0
0.6415977,0,0
0.6464339,0,0
