PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1691267,0,0
0.1817472,0,0
0.1861011,0,0
0.1915021,0,0
0.1959101,0,0
0.2000239,0,0
0.2042681,0,0
0.2083512,0,0
0.2125123,0,0
0.2168779,0,0
0.2209862,0,0
0.2252249,0,0
0.2293619,0,0
0.2335267,0,0
0.2377024,0,0
0.2417843,0,0
0.2459753,0,0
0.250126,0,0
0.2542946,0,0
0.258452,0,0
0.2625772,0,0
0.2672242,0,0
0.2717564,0,0
0.2758555,0,0
0.280088,0,0
0.2845514,0,0
0.2886875,0,0
0.2929725,0,0
0.297161,0,0
0.3012766,0,0
0.3054569,0,0
0.3096274,0,0
0.3137511,0,0
0.3180271,0,0
0.322377,0,0
0.3265563,0,0
0.3306052,0,0
0.3346559,0,0
0.3387419,0,0
0.3431514,0,0
0.3474649,0,0
0.3514829,0,0
0.3556084,0,0
0.3597202,0,0
0.3637835,0,0
0.3680432,0,0
0.3723169,0,0
0.3765042,0,0
0.3805749,0,0
0.3847771,0,0
0.3893298,0,0
0.3964462,0,0
0.4008343,0,0
0.4051458,0,0
0.409187,0,0
0.413289,0,0
0.4175698,0,0
0.421869,0,0
0.4260539,0,0
0.4300934,0,0
0.434405,0,0
0.4386262,0,0
0.4429176,0,0
0.4470946,0,0
0.4511364,0,0
0.4552428,0,0
0.4593379,0,0
0.463565,0,0
0.4680201,0,0
0.4722756,0,0
0.4764309,0,0
0.4805196,0,0
0.484611,0,0
0.488795,0,0
0.4928875,0,0
0.4970078,0,0
0.5010204,0,0
0.5051182,0,0
0.5092654,0,0
0.5135242,0,0
0.5178019,0,0
0.5218539,0,0
0.5260067,0,0
0.5301241,0,0
0.5341278,0,0
0.5384379,0,0
0.5427041,0,0
0.5467993,0,0
0.5508451,0,0
0.5550913,0,0
0.5595564,0,0
0.5639512,0,0
0.5681008,0,0
0.5725099,0,0
0.5766127,0,0
0.5806535,0,0
0.584895,0,0
0.5891824,0,0
