PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.173314,0,0
0.1946258,0,0
0.1997463,0,0
0.2040942,0,0
0.2081886,0,0
0.2122642,0,0
0.2165752,0,0
0.2205688,0,0
0.2246939,0,0
0.2288008,0,0
0.2330535,0,0
0.2369968,0,0
0.2409471,0,0
0.2449579,0,0
0.2492952,0,0
0.2532557,0,0
0.2572394,0,0
0.2612407,0,0
0.2653417,0,0
0.2696895,0,0
0.2805303,0,0
0.2875813,0,0
0.2915196,0,0
0.2955072,0,0
0.2994066,0,0
0.3033995,0,0
0.3073276,0,0
0.3122074,0,0
0.3162809,0,0
0.3203964,0,0
0.3246993,0,0
0.3286217,0,0
0.3325927,0,0
0.3365129,0,0
0.3404012,0,0
0.3443996,0,0
0.3482372,0,0
0.3521645,0,0
0.3560117,0,0
0.3599457,0,0
0.3686895,0,0
0.3749898,0,0
0.3790184,0,0
0.3830378,1,0
0.3880141,1,0
0.3922983,1,0
0.3961738,1,0
0.4002627,1,0
0.4043967,1,0
0.4083354,1,0
0.4136462,1,0
0.4189455,1,0
0.4232564,1,0
0.4306425,1,0
0.4371273,1,0
0.4411117,1,0
0.4450404,1,0
0.4489572,1,0
0.4528968,1,0
0.4569384,1,0
0.4608426,1,0
0.4648368,1,0
0.4687383,1,0
0.4725979,1,0
0.4765156,1,0
0.4803686,1,0
0.4844396,1,0
0.4883147,1,0
0.4922336,1,0
0.4961316,1,0
0.5002647,1,0
0.5042704,1,0
0.5081314,1,0
0.5121034,1,0
0.5163187,1,0
0.5202098,1,0
0.5242192,1,0
0.5281058,1,0
0.5320914,1,0
0.5359823,1,0
0.5407817,1,0
0.54639,1,0
0.5503783,1,0
0.5543244,1,0
0.5582257,1,0
0.5623627,2,0
0.5669174,2,0
0.5707884,2,0
0.5749555,2,0
0.5788776,2,0
0.5827975,2,0
0.5868008,2,0
0.5906517,2,0
0.5956615,2,0
0.6008118,2,0
0.6048701,2,0
