PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1850289,0,0
0.1992223,0,0
0.2056678,0,0
0.210459,0,0
0.2149751,0,0
0.2194443,0,0
0.2237526,0,0
0.2282501,0,0
0.2326177,0,0
0.2369783,0,0
0.2413742,0,0
0.2457954,0,0
0.2501807,0,0
0.2545392,0,0
0.2588405,0,0
0.2632164,0,0
0.2676369,0,0
0.272197,0,0
0.2765689,0,0
0.2815586,0,0
0.2859399,0,0
0.2903643,0,0
0.2947217,0,0
0.2991268,0,0
0.3036784,0,0
0.3081356,0,0
0.312592,0,0
0.3169614,0,0
0.3212446,0,0
0.3271646,0,0
0.33149,0,0
0.3359304,0,0
0.3405931,0,0
0.3450106,0,0
0.349278,0,0
0.3537114,0,0
0.3581817,0,0
0.3625181,0,0
0.3669309,0,0
0.3714373,0,0
0.3785518,0,0
0.3831114,0,0
0.387855,0,0
0.3922383,0,0
0.3965464,0,0
0.4008411,0,0
0.40528,0,0
0.4096814,0,0
0.4139825,0,0
0.4183001,0,0
0.4230012,0,0
0.427436,0,0
0.4319536,0,0
0.4363668,0,0
0.4407184,0,0
0.4450864,0,0
0.4494526,0,0
0.453901,0,0
0.4582655,0,0
0.462592,0,0
0.4669502,0,0
0.4713746,0,0
0.4756887,0,0
0.4799541,0,0
0.484242,0,0
0.4886366,0,0
0.4929482,0,0
0.4972769,0,0
0.5014678,0,0
0.5058723,0,0
0.5101403,0,0
0.5144481,0,0
0.5187493,0,0
0.5230199,0,0
0.5288008,0,0
0.5333391,0,0
0.537658,0,0
0.5419937,0,0
0.546274,0,0
0.5505015,0,0
0.5553005,0,0
0.5597003,0,0
0.5639188,0,0
0.568229,0,0
0.5733362,0,0
0.5777871,0,0
0.5821238,0,0
0.586421,0,0
0.5907086,0,0
0.5950146,0,0
0.5993851,0,0
0.6037448,0,0
0.6080873,0,0
0.6123429,0,0
0.6166198,0,0
0.6211554,0,0
0.6254901,0,0
0.6297435,0,0
