PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1497965,0,0
0.1618418,0,0
0.1659789,0,0
0.1700865,0,0
0.174046,0,0
0.1779586,0,0
0.1818392,0,0
0.1858781,0,0
0.1897351,0,0
0.1937129,0,0
0.1975981,0,0
0.2015336,0,0
0.2057092,0,0
0.2096506,0,0
0.2135987,0,0
0.2174682,0,0
0.2215085,0,0
0.2255193,0,0
0.2294378,0,0
0.2333103,0,0
0.2371679,0,0
0.2413932,0,0
0.245342,0,0
0.2492601,0,0
0.2531705,0,0
0.2573307,0,0
0.2612386,0,0
0.2651998,0,0
0.2693369,0,0
0.2732268,0,0
0.2773622,0,0
0.2812375,0,0
0.2852225,0,0
0.2892745,0,0
0.2932171,0,0
0.2971167,0,0
0.3009866,0,0
0.3052968,0,0
0.3120496,0,0
0.3164826,0,0
0.3204387,0,0
0.3244451,0,0
0.328316,0,0
0.3321717,0,0
0.3360568,0,0
0.3400139,0,0
0.3439121,0,0
0.3478199,0,0
0.3519591,0,0
0.3558422,0,0
0.3597013,0,0
0.3634986,0,0
0.3674748,0,0
0.3713195,0,0
0.375268,0,0
0.3790888,0,0
0.3831919,0,0
0.3873664,0,0
0.3911669,0,0
0.3950305,0,0
0.3989468,0,0
0.402885,0,0
0.4067932,0,0
0.4153522,0,0
0.4218854,1,0
0.4268795,1,0
0.4308067,1,0
0.4346973,1,0
0.4385706,1,0
0.4425201,1,0
0.4465709,1,0
0.4504741,1,0
0.454317,1,0
0.458249,1,0
0.4621232,1,0
0.4660646,1,0
0.4699607,1,0
0.4738303,1,0
0.4776974,1,0
0.4816945,1,0
0.4870708,1,0
0.4922682,1,0
0.4961094,1,0
0.5001674,1,0
0.5041348,1,0
0.5080481,1,0
0.5119267,1,0
0.5157591,1,0
0.5197011,1,0
0.5235484,1,0
0.5275112,1,0
0.5315564,1,0
0.5356417,1,0
0.5395245,1,0
0.5433325,1,0
0.5473014,1,0
0.5511354,1,0
