PlayTime,Score,Coin
0,0,0
0,0,0
0.02,0,0
0.045982,0,0
0.0510505,0,0
0.0556296,0,0
0.0605739,0,0
0.0655496,0,0
0.0699947,0,0
0.0747924,0,0
0.0812684,0,0
0.0862638,0,0
0.0909794,0,0
0.095795,0,0
0.1008428,0,0
0.1058638,0,0
0.1109814,0,0
0.1155469,0,0
0.1202797,0,0
0.1248399,0,0
0.1296857,0,0
0.1348084,0,0
0.1392841,0,0
0.1441827,0,0
0.1488262,0,0
0.1535482,0,0
0.1584798,0,0
0.1630936,0,0
0.167968,0,0
0.1728107,0,0
0.1775446,0,0
0.1822406,0,0
0.1868706,0,0
0.1917814,0,0
0.1968085,0,0
0.2012586,0,0
0.2062628,0,0
0.210769,0,0
0.2155597,0,0
0.2204023,0,0
0.2250102,0,0
0.2297589,0,0
0.2346622,0,0
0.2394115,0,0
0.2442127,0,0
0.2488404,0,0
0.2537426,0,0
0.2601484,0,0
0.2769505,0,0
0.2819076,0,0
0.2869329,0,0
0.2913719,0,0
0.2959476,0,0
0.3003371,0,0
0.304947,0,0
0.3106231,0,0
0.3151236,0,0
0.319502,0,0
0.3239678,0,0
0.3299573,0,0
0.3359781,0,0
0.3406418,0,0
0.3451902,0,0
0.3496596,0,0
0.354047,0,0
0.3584971,0,0
0.3629368,0,0
0.3675076,0,0
0.3719629,0,0
0.3805414,0,0
0.3851967,0,0
0.3895623,0,0
0.3940885,0,0
0.3984993,0,0
0.4029083,0,0
0.4075344,0,0
0.4118915,0,0
0.4162679,0,0
0.4207574,0,0
0.4253232,0,0
0.4298733,0,0
0.4342904,0,0
0.4388799,0,0
0.4434235,0,0
0.4482374,0,0
0.4526524,0,0
0.4571094,0,0
0.4615368,0,0
0.4660698,0,0
0.4706431,0,0
0.4750735,0,0
0.4794193,0,0
0.4838439,0,0
0.4885533,0,0
0.4929739,0,0
0.4973747,0,0
0.5017944,0,0
0.5062201,0,0
0.5106444,0,0
0.5150533,0,0
0.5194794,0,0
0.5238816,0,0
0.5284976,0,0
0.5329253,0,0
0.5373668,0,0
0.5417542,0,0
0.5462189,0,0
0.5506128,0,0
0.5550354,0,0
0.5595223,0,0
0.5638784,0,0
