PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1814274,0,0
0.213525,0,0
0.2354072,0,0
0.2407702,0,0
0.2465369,0,0
0.2513995,0,0
0.2564009,0,0
0.261322,0,0
0.2667503,0,0
0.2718304,0,0
0.2898129,0,0
0.2957168,0,0
0.3007308,0,0
0.3060445,0,0
0.3111722,0,0
0.3160541,0,0
0.3208567,0,0
0.3258072,0,0
0.330945,0,0
0.3386728,0,0
0.343906,0,0
0.3489177,0,0
0.3536894,0,0
0.3585643,0,0
0.3634608,0,0
0.3683,0,0
0.3732338,0,0
0.3781778,0,0
0.3830344,0,0
0.3880515,0,0
0.3932929,0,0
0.3980883,0,0
0.4029007,0,0
0.4079683,0,0
0.4128469,0,0
0.4176705,0,0
0.4228562,0,0
0.4452261,0,0
0.4531794,0,0
0.4578811,0,0
0.46271,0,0
0.467527,0,0
0.4721965,0,0
0.4768116,0,0
0.4814399,0,0
0.486854,0,0
0.4918708,0,0
0.4967993,0,0
0.5018838,0,0
0.5067543,0,0
0.5115422,0,0
0.5164432,0,0
0.5260057,0,0
0.531304,0,0
0.5361311,0,0
0.5411557,0,0
0.5460652,0,0
0.5508637,0,0
0.5558762,0,0
0.5607497,0,0
0.5656226,0,0
0.5705712,0,0
0.5759617,0,0
0.6002525,0,0
0.6095723,0,0
0.6146428,0,0
0.6195044,0,0
0.6244377,0,0
0.6291679,0,0
0.6340212,0,0
0.6389429,0,0
0.6436099,0,0
0.6482868,0,0
0.6529415,0,0
0.6575834,0,0
0.6622388,0,0
0.6669316,0,0
0.6720764,0,0
0.677166,0,0
0.6820213,0,0
0.6869002,0,0
0.6916863,0,0
0.6966525,0,0
0.7014476,0,0
0.7097463,0,0
0.7225935,0,0
0.7283099,0,0
0.7372192,0,0
0.7454192,0,0
0.7504131,0,0
0.7551861,0,0
0.7598871,0,0
0.7647701,0,0
0.769823,0,0
0.7749399,0,0
0.7797764,0,0
0.784578,0,0
