PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1571677,0,0
0.1739757,0,0
0.179882,0,0
0.1838578,0,0
0.1880689,0,0
0.1931985,0,0
0.1972572,0,0
0.2013083,0,0
0.2055051,0,0
0.2100296,0,0
0.2167928,0,0
0.2209979,0,0
0.2250679,0,0
0.2290199,0,0
0.2328758,0,0
0.2368728,0,0
0.2408479,0,0
0.2449661,0,0
0.2489062,0,0
0.2531203,0,0
0.2593758,0,0
0.2633251,0,0
0.2675246,0,0
0.2751044,0,0
0.2815414,0,0
0.2857328,0,0
0.2896071,0,0
0.2934689,0,0
0.2974889,0,0
0.301413,0,0
0.3054859,0,0
0.309384,0,0
0.3132411,0,0
0.3172922,0,0
0.3213692,0,0
0.3253594,0,0
0.3292292,0,0
0.3332145,0,0
0.3371875,0,0
0.3411018,0,0
0.345121,0,0
0.3489865,0,0
0.3529385,0,0
0.3570523,0,0
0.3609736,0,0
0.3649587,0,0
0.3689182,0,0
0.3729413,0,0
0.376881,0,0
0.3808354,0,0
0.3847653,0,0
0.3888487,0,0
0.3931625,0,0
0.3970397,0,0
0.4009949,0,0
0.4048589,0,0
0.4089005,0,0
0.4127817,0,0
0.4167809,0,0
0.4208591,0,0
0.4284462,0,0
0.4351039,0,0
0.4390143,0,0
0.4428703,0,0
0.4467767,0,0
0.4507183,0,0
0.4546245,0,0
0.4585281,0,0
0.4624435,0,0
0.466533,0,0
0.4704926,0,0
0.4743679,0,0
0.4782598,0,0
0.4820763,0,0
0.486064,0,0
0.4899374,0,0
0.4937732,0,0
0.4977025,0,0
0.5015487,0,0
0.5056769,0,0
0.5095617,0,0
0.513463,0,0
0.5174007,0,0
0.5214286,0,0
0.5253218,0,0
0.5291461,0,0
0.5330726,0,0
0.5369187,0,0
0.5410502,0,0
0.5449289,0,0
0.5488131,0,0
0.5526773,0,0
0.5565973,0,0
0.5604747,0,0
0.5642863,0,0
0.5682459,0,0
0.5720899,0,0
