PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1604031,0,0
0.1896333,0,0
0.2092358,0,0
0.2159133,0,0
0.2232638,0,0
0.22933,0,0
0.2352866,0,0
0.2414348,0,0
0.24816,0,0
0.2588243,0,0
0.2672974,0,0
0.2870412,0,0
0.3113866,0,0
0.3356278,0,0
0.3423853,0,0
0.3490126,0,0
0.3552797,0,0
0.3617363,0,0
0.3680338,0,0
0.3745997,0,0
0.3839356,0,0
0.3904515,0,0
0.3965784,0,0
0.4026646,0,0
0.4097309,0,0
0.4175055,0,0
0.4372937,1,0
0.4477852,1,0
0.4567224,1,0
0.481629,1,0
0.4903898,1,0
0.5094621,1,0
0.5164993,1,0
0.5361618,1,0
0.5433731,1,0
0.56397,1,0
0.5722923,1,0
0.5918257,2,0
0.6034424,2,0
0.6125394,2,0
0.6323354,2,0
0.6403883,2,0
0.6601647,2,0
0.6794883,2,0
0.6987036,2,0
0.7055899,2,0
0.7252487,2,0
0.7317307,2,0
0.7381604,2,0
0.7445766,2,0
0.7683463,2,0
0.7795185,2,0
0.7988883,3,0
0.8061602,3,0
0.8126527,3,0
0.8317362,3,0
0.839559,3,0
0.8596222,3,0
0.8662792,3,0
0.8854643,3,0
0.9054843,3,0
0.9287086,3,0
0.9385177,3,0
0.945124,3,0
0.951463,3,0
0.9577652,3,0
0.9641658,3,0
0.9708731,3,0
0.9901718,3,0
0.9975082,3,0
1.004095,3,0
1.010406,3,0
1.016675,3,0
1.023114,3,0
1.029896,3,0
1.036502,3,0
1.042964,3,0
1.049237,3,0
1.06007,3,0
1.083013,3,0
1.093414,3,0
1.100374,3,0
1.106819,3,0
1.11323,3,0
1.120481,3,0
1.128331,3,0
1.147515,4,0
1.154404,4,0
1.160881,4,0
1.16764,4,0
1.190187,4,0
1.201175,4,0
1.221125,4,0
1.245025,4,0
1.269521,4,0
1.290649,4,0
1.299043,4,0
1.306954,4,0
1.315347,4,0
1.323047,4,0
