PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1479361,0,0
0.1608942,0,0
0.1656881,0,0
0.1703412,0,0
0.1748931,0,0
0.1792847,0,0
0.1837252,0,0
0.1883171,0,0
0.1929774,0,0
0.1973824,0,0
0.2018301,0,0
0.2062333,0,0
0.2105891,0,0
0.2151236,0,0
0.219518,0,0
0.2239343,0,0
0.2284176,0,0
0.2327409,0,0
0.2377194,0,0
0.2420582,0,0
0.246493,0,0
0.2510479,0,0
0.2554315,0,0
0.2598014,0,0
0.2644817,0,0
0.2689092,0,0
0.2737506,0,0
0.2831845,0,0
0.2876042,0,0
0.2919479,0,0
0.2964307,0,0
0.300814,0,0
0.3053124,0,0
0.309813,0,0
0.3156976,0,0
0.3201562,0,0
0.3247217,0,0
0.3293003,0,0
0.3336473,0,0
0.3379592,0,0
0.3424541,0,0
0.346917,0,0
0.3514526,0,0
0.3559238,0,0
0.360272,0,0
0.3645914,0,0
0.369004,0,0
0.3736029,0,0
0.3778317,0,0
0.382137,0,0
0.3865821,0,0
0.3910089,0,0
0.3955879,0,0
0.3999445,0,0
0.4044561,0,0
0.4089014,0,0
0.4131947,0,0
0.4180097,0,0
0.422336,0,0
0.4267032,0,0
0.4310797,0,0
0.4353934,0,0
0.4400309,0,0
0.4444171,0,0
0.4487073,0,0
0.4531088,0,0
0.4574457,0,0
0.4620281,0,0
0.46646,0,0
0.4708098,0,0
0.4751197,0,0
0.4794964,0,0
0.4840565,0,0
0.4883447,0,0
0.4927839,0,0
0.4970954,0,0
0.5014376,0,0
0.5060244,0,0
0.5104047,0,0
0.5161996,0,0
0.5208997,0,0
0.5251957,0,0
0.5302477,0,0
0.5726934,0,0
0.5792238,0,0
0.5847471,0,0
0.5892656,0,0
0.5939422,0,0
0.5997085,0,0
0.6041308,0,0
0.6088833,0,0
0.6135688,0,0
0.6183216,0,0
0.62314,0,0
0.6275714,0,0
0.632191,0,0
0.6369105,0,0
