PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1527243,0,0
0.1658844,0,0
0.1712789,0,0
0.1763089,0,0
0.1814827,0,0
0.1894951,0,0
0.1948668,0,0
0.1999427,0,0
0.2050656,0,0
0.2101809,0,0
0.215224,0,0
0.2202129,0,0
0.2253237,0,0
0.2303845,0,0
0.2353318,0,0
0.2404449,0,0
0.2457464,0,0
0.2511141,0,0
0.2561576,0,0
0.2613379,0,0
0.2666474,0,0
0.2720466,0,0
0.2806858,0,0
0.2886197,0,0
0.2939555,0,0
0.2990908,0,0
0.3041114,0,0
0.3094478,0,0
0.3146629,0,0
0.3197296,0,0
0.3247938,0,0
0.3300374,0,0
0.3351884,0,0
0.3405067,0,0
0.3458053,0,0
0.3511478,0,0
0.3563608,0,0
0.3614574,0,0
0.366695,0,0
0.3719628,0,0
0.377226,0,0
0.3824706,0,0
0.3875408,0,0
0.3928583,0,0
0.3979789,0,0
0.4030473,0,0
0.4081669,0,0
0.4134231,0,0
0.4186188,0,0
0.4240341,0,0
0.4330264,0,0
0.4411863,0,0
0.446486,0,0
0.4515876,0,0
0.4566564,0,0
0.4618394,0,0
0.4671467,0,0
0.4723055,0,0
0.4774213,0,0
0.4826756,0,0
0.4879655,0,0
0.4933468,0,0
0.4984431,0,0
0.5037484,0,0
0.509056,0,0
0.5142339,0,0
0.519391,0,0
0.5246487,0,0
0.5299371,0,0
0.5353228,0,0
0.5404893,0,0
0.5460037,0,0
0.5512964,0,0
0.5564361,0,0
0.5615317,0,0
0.5669189,0,0
0.5722297,0,0
0.5777593,0,0
0.586846,0,0
0.5956092,0,0
0.6009228,0,0
0.6065496,0,0
0.6119158,0,0
0.6172521,0,0
0.6228037,0,0
0.628155,0,0
0.6335405,0,0
0.6388919,0,0
0.6445169,0,0
0.6500758,0,0
0.6554861,0,0
0.660996,0,0
0.6663626,0,0
0.6763731,0,0
0.6847119,0,0
0.6908101,0,0
0.6964058,0,0
