PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1629435,0,0
0.189156,0,0
0.2041817,0,0
0.2105591,0,0
0.2161921,0,0
0.2211448,0,0
0.226161,0,0
0.2309955,0,0
0.2365272,0,0
0.2414936,0,0
0.2464616,0,0
0.2512694,0,0
0.2560982,0,0
0.2611525,0,0
0.2661532,0,0
0.2711378,0,0
0.2760841,0,0
0.280875,0,0
0.2857617,0,0
0.290653,0,0
0.2997618,0,0
0.3048402,0,0
0.309808,0,0
0.3145758,0,0
0.3194123,0,0
0.3271365,0,0
0.332336,0,0
0.337235,0,0
0.3420129,0,0
0.3469031,0,0
0.3517779,0,0
0.3565653,0,0
0.3613073,0,0
0.3663322,0,0
0.3712038,0,0
0.3759513,0,0
0.3807938,0,0
0.3857897,0,0
0.390526,0,0
0.3952739,0,0
0.4001097,0,0
0.4050618,0,0
0.4097993,0,0
0.4145966,0,0
0.4194589,0,0
0.4244736,0,0
0.4295654,0,0
0.4344635,0,0
0.4392427,0,0
0.4440093,0,0
0.4489562,0,0
0.4537381,0,0
0.4586088,0,0
0.4633954,0,0
0.4683864,0,0
0.4731135,0,0
0.4778577,0,0
0.4826208,0,0
0.4873701,0,0
0.492268,0,0
0.4970094,0,0
0.5018022,0,0
0.5065124,0,0
0.511261,0,0
0.5160828,0,0
0.5208465,0,0
0.5256422,0,0
0.5304732,0,0
0.5352459,0,0
0.5400133,0,0
0.544773,0,0
0.5538074,0,0
0.5585837,0,0
0.5633315,0,0
0.5680784,0,0
0.5729031,0,0
0.5778671,0,0
0.5827455,0,0
0.5875826,0,0
0.5923184,0,0
0.5970741,0,0
0.6018708,0,0
0.6066395,0,0
0.6114048,0,0
0.6161072,0,0
0.6208732,0,0
0.6256222,0,0
0.6303518,0,0
0.63541,0,0
0.6401839,0,0
0.6448806,0,0
0.6496114,0,0
0.6543916,0,0
0.6591375,0,0
0.6638752,0,0
0.6686268,0,0
0.6734672,0,0
