PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1821276,0,0
0.2182563,0,0
0.2396318,0,0
0.2472576,1,0
0.2677695,2,0
0.2745387,2,0
0.2950921,2,0
0.3023929,2,0
0.3225039,2,0
0.346156,2,0
0.3523529,2,0
0.3576595,2,0
0.3628102,2,0
0.3681489,2,0
0.3735866,2,0
0.3789527,2,0
0.3840846,2,0
0.3896724,2,0
0.3947742,2,0
0.4001499,2,0
0.4055209,2,0
0.4106761,2,0
0.4157627,2,0
0.4209717,2,0
0.4265827,2,0
0.4451677,2,0
0.4516196,2,0
0.4571391,2,0
0.4627142,2,0
0.4680934,2,0
0.4732295,2,0
0.4793198,2,0
0.4861209,3,0
0.5049772,3,0
0.5133446,3,0
0.5359838,3,0
0.5482896,3,0
0.5693105,3,0
0.5883976,3,0
0.6114886,3,0
0.6335309,3,0
0.6526958,3,0
0.6586169,3,0
0.6769668,3,0
0.6828876,3,0
0.688595,3,0
0.6945183,3,0
0.6999794,3,0
0.7054986,3,0
0.7110656,3,0
0.7162729,3,0
0.7213979,3,0
0.7268045,3,0
0.7319652,3,0
0.7373671,3,0
0.7427732,3,0
0.7614789,3,0
0.7674214,3,0
0.7731142,3,0
0.7785587,3,0
0.7839029,3,0
0.7893221,3,0
0.7945344,3,0
0.7996402,3,0
0.804845,3,0
0.810173,3,0
0.8153675,3,0
0.8206816,3,0
0.8261977,3,0
0.8316873,3,0
0.8370081,3,0
0.8421405,3,0
0.8477084,3,0
0.852854,3,0
0.8584003,3,0
0.8635793,3,0
0.8689483,3,0
0.8740319,3,0
0.879433,3,0
0.8845671,3,0
0.890127,3,0
0.8955662,3,0
0.9149546,3,0
0.9208863,3,0
0.9265716,3,0
0.9317348,3,0
0.937484,3,0
0.9426709,3,0
0.9481771,3,0
0.95351,3,0
0.9587858,3,0
0.9640606,3,0
0.9694581,3,0
0.9746838,3,0
0.979852,3,0
0.9850471,3,0
0.9907942,3,0
