PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1517644,0,0
0.1651401,0,0
0.1695394,0,0
0.173752,0,0
0.180324,0,0
0.1844534,0,0
0.1885118,0,0
0.1925468,0,0
0.1965436,0,0
0.2004956,0,0
0.2045638,0,0
0.2086031,0,0
0.2125948,0,0
0.2168457,0,0
0.2209,0,0
0.2248728,0,0
0.2289196,0,0
0.2328686,0,0
0.2368873,0,0
0.2408557,0,0
0.2449847,0,0
0.249056,0,0
0.2531755,0,0
0.2573083,0,0
0.2613532,0,0
0.2654433,0,0
0.2696456,0,0
0.273606,0,0
0.2776938,0,0
0.2820237,0,0
0.28899,0,0
0.2934882,0,0
0.2975569,0,0
0.3015623,0,0
0.3056591,0,0
0.3096884,0,0
0.3137431,0,0
0.3177509,0,0
0.3217631,0,0
0.3258548,0,0
0.329948,0,0
0.3339275,0,0
0.3378739,0,0
0.3419198,0,0
0.3459523,0,0
0.3498956,0,0
0.3538869,0,0
0.3578471,0,0
0.3618624,0,0
0.3660973,0,0
0.3700376,0,0
0.3741823,0,0
0.3781371,0,0
0.3821677,0,0
0.3862037,0,0
0.3902169,0,0
0.3942267,0,0
0.3981629,0,0
0.4024589,0,0
0.4065389,0,0
0.4106083,0,0
0.4145933,0,0
0.4185583,0,0
0.4228247,0,0
0.4268663,0,0
0.4308553,0,0
0.4347977,0,0
0.4389556,0,0
0.442963,0,0
0.4470037,0,0
0.4509737,0,0
0.4549138,0,0
0.4589206,0,0
0.4628969,0,0
0.4669452,0,0
0.470964,0,0
0.475068,0,0
0.4791189,0,0
0.4830898,0,0
0.4871177,0,0
0.4911402,0,0
0.4951092,0,0
0.4991287,0,0
0.5030629,0,0
0.5070947,0,0
0.5113949,0,0
0.5154811,0,0
0.519522,0,0
0.5234831,0,0
0.5275514,0,0
0.5315038,0,0
0.5355161,0,0
0.5394846,0,0
0.5434535,0,0
0.5476188,0,0
0.551571,0,0
0.5556185,0,0
