PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1535422,0,0
0.1653538,0,0
0.1694081,0,0
0.1733717,0,0
0.1773394,0,0
0.1812397,0,0
0.1855955,0,0
0.1896954,0,0
0.1937748,0,0
0.1977058,0,0
0.2016263,0,0
0.2056666,0,0
0.2095333,0,0
0.2134633,0,0
0.2173596,0,0
0.2212741,0,0
0.2254366,0,0
0.2294773,0,0
0.233361,0,0
0.2372428,0,0
0.2413028,0,0
0.2452143,0,0
0.2491405,0,0
0.2529879,0,0
0.2571888,0,0
0.2611282,0,0
0.2650339,0,0
0.2695767,0,0
0.2773931,0,0
0.2839571,0,0
0.2880183,0,0
0.2919227,0,0
0.2958299,0,0
0.2996814,0,0
0.3036248,0,0
0.3075527,0,0
0.3115331,0,0
0.3155804,0,0
0.3194675,0,0
0.3233768,0,0
0.3272879,0,0
0.331161,0,0
0.335047,0,0
0.3389566,0,0
0.3427487,0,0
0.346784,0,0
0.3506573,0,0
0.354651,0,0
0.3585921,0,0
0.3624133,0,0
0.3663553,0,0
0.3701913,0,0
0.3742974,0,0
0.3781854,0,0
0.3869185,0,0
0.3934712,0,0
0.3975679,0,0
0.4014679,1,0
0.4065898,1,0
0.4107454,1,0
0.4147334,1,0
0.4185935,1,0
0.4230893,1,0
0.4305147,1,0
0.4370355,1,0
0.4409716,1,0
0.446404,1,0
0.4515931,1,0
0.4555692,1,0
0.4594386,1,0
0.4633568,1,0
0.4673021,1,0
0.4712212,1,0
0.4751015,1,0
0.4791571,1,0
0.4832006,1,0
0.4872396,1,0
0.4911556,1,0
0.4950014,1,0
0.4989339,1,0
0.5027659,1,0
0.5067544,1,0
0.5106924,1,0
0.5147461,1,0
0.5186801,1,0
0.5226635,1,0
0.5266665,1,0
0.5305725,1,0
0.5344867,1,0
0.5384213,1,0
0.5422628,1,0
0.5462808,1,0
0.5503248,1,0
0.5542829,1,0
0.5581756,1,0
0.5626339,1,0
0.5666334,1,0
