PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1543713,0,0
0.1670105,0,0
0.1715557,0,0
0.1756866,0,0
0.1799221,0,0
0.1867084,0,0
0.1913234,0,0
0.1955811,0,0
0.1995651,0,0
0.203465,0,0
0.2077484,0,0
0.2118843,0,0
0.2158043,0,0
0.2197438,0,0
0.2236359,0,0
0.2276812,0,0
0.2315329,0,0
0.2354565,0,0
0.2393851,0,0
0.2433267,0,0
0.2472279,0,0
0.251119,0,0
0.255167,0,0
0.258997,0,0
0.2629412,0,0
0.267038,0,0
0.2713861,0,0
0.280536,0,0
0.2879791,0,0
0.2919952,0,0
0.2958437,0,0
0.2997092,0,0
0.303606,0,0
0.3075441,0,0
0.3115176,0,0
0.3156264,0,0
0.3195756,0,0
0.32345,0,0
0.3274141,0,0
0.3313121,0,0
0.3351517,0,0
0.3390833,0,0
0.3428862,0,0
0.3468774,0,0
0.3507968,0,0
0.3546687,0,0
0.3586364,0,0
0.3625155,0,0
0.3665115,0,0
0.3702809,0,0
0.3743754,0,0
0.3784436,0,0
0.3823604,0,0
0.3862784,0,0
0.3901537,0,0
0.3942373,0,0
0.3983216,0,0
0.4022225,0,0
0.4061214,0,0
0.4100259,0,0
0.4139554,0,0
0.417768,0,0
0.4220211,0,0
0.4298259,0,0
0.4364282,0,0
0.4403781,0,0
0.4443881,0,0
0.4482484,0,0
0.4521243,0,0
0.4559963,0,0
0.4598622,0,0
0.4637503,0,0
0.4676118,0,0
0.4715901,0,0
0.4755215,0,0
0.4795909,0,0
0.4836344,0,0
0.4877484,0,0
0.4916462,0,0
0.495448,0,0
0.4994101,0,0
0.5032447,0,0
0.5071541,0,0
0.5110194,0,0
0.514886,0,0
0.518803,0,0
0.5226571,0,0
0.526567,0,0
0.5304043,0,0
0.5343132,0,0
0.5383182,0,0
0.5423866,0,0
0.5464785,0,0
0.5503507,0,0
0.5542266,0,0
0.5580323,0,0
0.5624145,0,0
0.5663785,0,0
