PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.150646,0,0
0.1768067,0,0
0.1822263,0,0
0.187204,0,0
0.192402,0,0
0.1974896,0,0
0.2025201,0,0
0.207537,0,0
0.2125615,0,0
0.2179765,0,0
0.2229381,0,0
0.2279967,0,0
0.2331016,0,0
0.2386232,0,0
0.2436434,0,0
0.2486298,0,0
0.2540316,0,0
0.259175,0,0
0.2644067,0,0
0.270259,0,0
0.2789383,0,0
0.2867412,0,0
0.2919085,0,0
0.2971493,0,0
0.3023411,0,0
0.3077313,0,0
0.3129054,0,0
0.3179094,0,0
0.3232664,0,0
0.3284153,0,0
0.3334252,0,0
0.3387025,0,0
0.3438257,0,0
0.349098,0,0
0.3539741,0,0
0.35921,0,0
0.3645352,0,0
0.3696161,0,0
0.3745153,0,0
0.3811037,0,0
0.386354,0,0
0.3915184,0,0
0.3965768,0,0
0.4016347,0,0
0.4067513,0,0
0.4121989,0,0
0.4171692,0,0
0.4224479,0,0
0.4310722,0,0
0.4388178,0,0
0.4439417,0,0
0.4491561,0,0
0.4543803,0,0
0.4597392,0,0
0.4647811,0,0
0.4699772,0,0
0.4751592,0,0
0.4802174,0,0
0.4852138,0,0
0.4903898,0,0
0.4956043,0,0
0.5007829,0,0
0.5060523,0,0
0.5113179,0,0
0.5166617,0,0
0.524746,0,0
0.5302456,0,0
0.5355358,0,0
0.5407422,0,0
0.545873,0,0
0.5510273,0,0
0.556125,0,0
0.561467,0,0
0.566654,0,0
0.5719262,0,0
0.5773591,0,0
0.5860802,0,0
0.5938484,0,0
0.5990218,0,0
0.6041081,0,0
0.6095553,0,0
0.6146863,0,0
0.6198795,0,0
0.6249873,0,0
0.6301723,0,0
0.6354396,0,0
0.6406406,0,0
0.6457571,0,0
0.6510145,0,0
0.65633,0,0
0.6616443,0,0
0.6668583,0,0
0.672162,0,0
0.6773907,0,0
0.6825097,0,0
0.6877897,0,0
0.6929664,0,0
0.698216,0,0
