PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1485363,0,0
0.1922193,0,0
0.2084639,0,0
0.2131083,0,0
0.2175407,0,0
0.2218365,0,0
0.2261655,0,0
0.2304429,0,0
0.2347139,0,0
0.2390329,0,0
0.2432718,0,0
0.2477575,0,0
0.2551462,0,0
0.2609271,0,0
0.2654571,0,0
0.2702919,0,0
0.278632,0,0
0.2837186,0,0
0.2881507,0,0
0.2927565,0,0
0.2970952,0,0
0.302036,0,0
0.3085681,0,0
0.3129509,0,0
0.3176337,0,0
0.3239457,0,0
0.3286153,0,0
0.3328706,0,0
0.3374149,0,0
0.3418117,0,0
0.3462967,0,0
0.350819,0,0
0.3550487,0,0
0.3592428,0,0
0.3639884,0,0
0.3683014,0,0
0.3724694,0,0
0.376789,0,0
0.3809258,0,0
0.3854559,0,0
0.3896683,0,0
0.3938857,0,0
0.3981416,0,0
0.4023117,0,0
0.4067257,0,0
0.4110667,0,0
0.4152556,0,0
0.419443,0,0
0.4241934,0,0
0.4285771,0,0
0.4327853,0,0
0.4369338,0,0
0.4411181,0,0
0.4453933,0,0
0.4495628,0,0
0.4538671,0,0
0.4580416,0,0
0.4623827,0,0
0.4667029,0,0
0.4708911,0,0
0.4751028,0,0
0.4793088,0,0
0.4834783,0,0
0.4876771,0,0
0.4918409,0,0
0.4962042,0,0
0.5004428,0,0
0.5046437,0,0
0.5088424,0,0
0.5130646,0,0
0.5173523,0,0
0.5215674,0,0
0.527353,0,0
0.5318644,0,0
0.5360953,0,0
0.5403103,0,0
0.5445707,0,0
0.5487516,0,0
0.5529255,0,0
0.5571051,0,0
0.5614968,0,0
0.5657483,0,0
0.5699095,0,0
0.5742668,0,0
0.5785461,0,0
0.5827435,0,0
0.5868923,0,0
0.5911362,0,0
0.5953882,0,0
0.5998416,0,0
0.6039896,0,0
0.6081851,0,0
0.6124232,0,0
0.6165645,0,0
0.6208134,0,0
0.6251174,0,0
0.6293054,0,0
