PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1549834,0,0
0.1966328,0,0
0.2117449,0,0
0.2175145,0,0
0.2225527,0,0
0.2278488,0,0
0.2324712,0,0
0.2371896,0,0
0.2417541,0,0
0.2464249,0,0
0.2511001,0,0
0.2556154,0,0
0.2603623,0,0
0.2653568,0,0
0.2700815,0,0
0.2745748,0,0
0.2789956,0,0
0.2834492,0,0
0.2911604,0,0
0.2969981,0,0
0.3015861,0,0
0.3064127,0,0
0.3108888,0,0
0.3156146,0,0
0.3200673,0,0
0.3246921,0,0
0.3293774,0,0
0.3337944,0,0
0.3383426,0,0
0.3428257,0,0
0.3476269,0,0
0.3551472,0,0
0.359935,0,0
0.3644414,0,0
0.3690442,0,0
0.3737746,0,0
0.3782499,0,0
0.3826961,0,0
0.387753,0,0
0.3922632,0,0
0.3968176,0,0
0.4013242,0,0
0.4059843,0,0
0.4104529,0,0
0.4149667,0,0
0.4195512,0,0
0.4242532,0,0
0.428948,0,0
0.4334258,0,0
0.4380017,0,0
0.4424884,0,0
0.4470622,0,0
0.4520617,0,0
0.456616,0,0
0.461278,0,0
0.4659126,0,0
0.4704409,0,0
0.4748836,0,0
0.4792869,0,0
0.4840946,0,0
0.4885558,0,0
0.4929446,0,0
0.4974242,0,0
0.502043,0,0
0.5064621,0,0
0.5109072,0,0
0.5153321,0,0
0.519796,0,0
0.5244443,0,0
0.5288592,0,0
0.5333252,0,0
0.5377963,0,0
0.5421896,0,0
0.5466734,0,0
0.5511096,0,0
0.555486,0,0
0.5600207,0,0
0.5645534,0,0
0.5689739,0,0
0.5733812,0,0
0.5780771,0,0
0.5825387,0,0
0.5872633,0,0
0.5917253,0,0
0.5961525,0,0
0.6006452,0,0
0.6050909,0,0
0.6097697,0,0
0.6142423,0,0
0.6187359,0,0
0.6232476,0,0
0.6277226,0,0
0.6324036,0,0
0.6369043,0,0
0.6413343,0,0
0.6501251,0,0
0.6549523,0,0
