PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1562808,0,0
0.1849351,0,0
0.2035581,0,0
0.2098799,0,0
0.2154335,0,0
0.2199831,0,0
0.2246446,0,0
0.2294714,0,0
0.2346001,0,0
0.2393203,0,0
0.2443414,0,0
0.2490962,0,0
0.2537019,0,0
0.2585425,0,0
0.2633522,0,0
0.2680108,0,0
0.2728423,0,0
0.2942732,0,0
0.3023889,0,0
0.3081667,0,0
0.3132727,0,0
0.3181161,0,0
0.3226926,0,0
0.3275523,0,0
0.3321693,0,0
0.3368581,0,0
0.3417093,0,0
0.3466165,0,0
0.3512579,0,0
0.3561244,0,0
0.3630162,0,0
0.3693289,0,0
0.3740316,0,0
0.379081,0,0
0.3838262,0,0
0.3889795,0,0
0.3940625,0,0
0.3989905,0,0
0.4039804,0,0
0.4088958,0,0
0.4137913,0,0
0.4189567,0,0
0.431927,0,0
0.4549398,0,0
0.4606222,0,0
0.4657594,0,0
0.4704158,0,0
0.475103,0,0
0.4798302,0,0
0.4891433,0,0
0.4940029,0,0
0.4986233,0,0
0.5035188,0,0
0.5082214,0,0
0.5127592,0,0
0.5173312,0,0
0.5220258,0,0
0.5271884,0,0
0.5322289,0,0
0.5371293,0,0
0.5423638,0,0
0.5472688,0,0
0.5521246,0,0
0.5570372,0,0
0.5617827,0,0
0.5668557,0,0
0.5717198,0,0
0.5803004,0,0
0.5881828,0,0
0.6070129,0,0
0.6128739,0,0
0.6179873,0,0
0.6227487,0,0
0.6275293,0,0
0.6322114,0,0
0.6372595,0,0
0.6424935,0,0
0.6472836,0,0
0.6521451,0,0
0.6568803,0,0
0.6617373,0,0
0.6665967,0,0
0.671365,0,0
0.676363,0,0
0.6814303,0,0
0.686309,0,0
0.6912127,0,0
0.6961362,0,0
0.7009321,0,0
0.7057295,0,0
0.7108275,0,0
0.7161,0,0
0.7209486,0,0
0.7259513,0,0
0.7345813,0,0
0.7423736,0,0
0.7470603,0,0
