PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.148552,0,0
0.160723,0,0
0.164682,0,0
0.1686735,0,0
0.1724504,0,0
0.1763151,0,0
0.1804793,0,0
0.1843572,0,0
0.1881649,0,0
0.1934326,0,0
0.1973073,0,0
0.2010561,0,0
0.2049565,0,0
0.2102154,0,0
0.2140023,0,0
0.2179592,0,0
0.22186,0,0
0.2263959,0,0
0.2301457,0,0
0.2339972,0,0
0.2378434,0,0
0.2418642,0,0
0.2457628,0,0
0.2495355,0,0
0.2534667,0,0
0.2573419,0,0
0.2621701,0,0
0.26631,0,0
0.2703879,0,0
0.2742873,0,0
0.2781085,0,0
0.2819707,0,0
0.2858394,0,0
0.2896823,0,0
0.2935978,0,0
0.2974014,0,0
0.3013151,0,0
0.305238,0,0
0.3091276,0,0
0.3131164,0,0
0.3170008,0,0
0.3208752,0,0
0.3247434,0,0
0.3285641,0,0
0.332334,0,0
0.3362155,0,0
0.3399984,0,0
0.3439059,0,0
0.3477602,0,0
0.3516773,0,0
0.3555803,0,0
0.3596027,0,0
0.3634587,0,0
0.3672836,0,0
0.3712131,0,0
0.3750516,0,0
0.3789068,0,0
0.3827655,0,0
0.3866988,0,0
0.3905351,0,0
0.3943835,0,0
0.3983745,0,0
0.4021794,0,0
0.4063505,0,0
0.4101739,0,0
0.4141201,0,0
0.4179201,0,0
0.421957,0,0
0.4259437,0,0
0.4298134,0,0
0.4336783,0,0
0.4374811,0,0
0.441361,0,0
0.4453248,0,0
0.4491483,0,0
0.4531231,0,0
0.4569807,0,0
0.4608117,0,0
0.4646341,0,0
0.4684884,0,0
0.4722697,0,0
0.4767902,0,0
0.4806648,0,0
0.484468,0,0
0.4883038,0,0
0.4924104,0,0
0.499016,0,0
0.5032514,0,0
0.5071199,0,0
0.5110329,0,0
0.5148838,0,0
0.518699,0,0
0.5226368,0,0
0.5265142,0,0
0.5303545,0,0
0.5341631,0,0
0.5382016,0,0
