PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1498818,0,0
0.16238,0,0
0.1668504,0,0
0.1710556,0,0
0.1751108,0,0
0.1789922,0,0
0.1843619,0,0
0.1883974,0,0
0.1922926,0,0
0.1962188,0,0
0.2002031,0,0
0.2051782,0,0
0.2094347,0,0
0.2162174,0,0
0.2204861,0,0
0.22454,0,0
0.2285429,0,0
0.2325822,0,0
0.2366621,0,0
0.2406017,0,0
0.2446593,0,0
0.2487644,0,0
0.2527568,0,0
0.257477,0,0
0.2613957,0,0
0.2654851,0,0
0.2696487,0,0
0.2736083,0,0
0.2776032,0,0
0.2815257,0,0
0.285588,0,0
0.2894943,0,0
0.2934691,0,0
0.2974475,0,0
0.3014994,0,0
0.3056228,0,0
0.3095664,0,0
0.313618,0,0
0.3175698,0,0
0.3215538,0,0
0.3255121,0,0
0.3294857,0,0
0.3335028,0,0
0.3373811,0,0
0.3415876,0,0
0.3456864,0,0
0.3496573,0,0
0.3536022,0,0
0.3575515,0,0
0.3616183,0,0
0.3655886,0,0
0.3696482,0,0
0.3735482,0,0
0.3779394,0,0
0.3820534,0,0
0.3860411,0,0
0.3899653,0,0
0.3939455,0,0
0.3979396,0,0
0.4018371,0,0
0.4058702,0,0
0.4098838,0,0
0.4139641,0,0
0.418153,0,0
0.4222933,0,0
0.4265268,0,0
0.4305815,0,0
0.4344866,0,0
0.438454,0,0
0.4423816,0,0
0.4464122,0,0
0.4505412,0,0
0.4547116,0,0
0.4587639,0,0
0.4626596,0,0
0.4667188,0,0
0.4707264,0,0
0.4747643,0,0
0.4787551,0,0
0.482636,0,0
0.4872997,0,0
0.4912855,0,0
0.4952369,0,0
0.4991819,0,0
0.5031242,0,0
0.5070877,0,0
0.5109541,0,0
0.5149602,0,0
0.518898,0,0
0.523045,0,0
0.527006,0,0
0.5310052,0,0
0.535017,0,0
0.5388699,0,0
0.5427947,0,0
0.5467424,0,0
0.5508194,0,0
0.554755,0,0
