PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1540048,0,0
0.1661608,0,0
0.170265,0,0
0.1742891,0,0
0.17813,0,0
0.1821024,0,0
0.1863474,0,0
0.1906645,0,0
0.1947484,0,0
0.1986702,0,0
0.2028946,0,0
0.2069205,0,0
0.2109451,0,0
0.2151932,0,0
0.2191623,0,0
0.2231431,0,0
0.2271731,0,0
0.2312303,0,0
0.2354245,0,0
0.2394187,0,0
0.2434253,0,0
0.2473902,0,0
0.2519784,0,0
0.2562151,0,0
0.2601202,0,0
0.2642324,0,0
0.2686729,0,0
0.2765207,0,0
0.2833571,0,0
0.2873595,0,0
0.2914395,0,0
0.295851,0,0
0.2999189,0,0
0.3038828,0,0
0.3079552,0,0
0.312197,0,0
0.31639,0,0
0.3203672,0,0
0.3245522,0,0
0.3287081,0,0
0.3327208,0,0
0.3366105,0,0
0.3407518,0,0
0.3449751,0,0
0.3489489,0,0
0.3530674,0,0
0.3578119,0,0
0.3619644,0,0
0.366553,0,0
0.3706816,0,0
0.3747101,0,0
0.378774,0,0
0.3830535,0,0
0.3870569,0,0
0.391141,0,0
0.3955256,0,0
0.3994704,0,0
0.4037491,0,0
0.4079953,0,0
0.4119415,0,0
0.4161676,0,0
0.420741,0,0
0.4285795,0,0
0.43562,0,0
0.4398214,0,0
0.4438613,0,0
0.4479482,0,0
0.4522415,0,0
0.4562109,0,0
0.4602988,0,0
0.4646587,0,0
0.4686202,0,0
0.4730559,0,0
0.4772613,0,0
0.4812902,0,0
0.4854827,0,0
0.4895804,0,0
0.493641,0,0
0.4978072,0,0
0.5020099,0,0
0.5060271,0,0
0.5101042,0,0
0.5146346,0,0
0.5187513,0,0
0.5232991,0,0
0.5275508,0,0
0.5317438,0,0
0.535924,0,0
0.5401129,0,0
0.5442813,0,0
0.5485276,0,0
0.5528403,0,0
0.5571368,0,0
0.5613757,0,0
0.5655882,0,0
0.5697943,0,0
0.5744668,0,0
