PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1788091,0,0
0.1940772,1,0
0.1998742,1,0
0.2041333,1,0
0.208307,1,0
0.2123178,1,0
0.2164581,1,0
0.2205693,1,0
0.2246592,1,0
0.228784,1,0
0.2329001,1,0
0.2385002,1,0
0.2438322,1,0
0.2479817,1,0
0.2521344,1,0
0.2564348,1,0
0.2605632,1,0
0.2647982,1,0
0.2690956,1,0
0.2731426,1,0
0.2774705,1,0
0.2816968,1,0
0.2859348,1,0
0.2899586,1,0
0.2939937,1,0
0.2980537,1,0
0.3020363,1,0
0.3064943,1,0
0.3105818,1,0
0.3145991,1,0
0.3186793,1,0
0.3226674,1,0
0.3268922,1,0
0.3312107,1,0
0.3352753,1,0
0.3393818,1,0
0.3433928,1,0
0.3489172,1,0
0.3546415,1,0
0.3588543,1,0
0.362989,2,0
0.3679591,2,0
0.3722862,2,0
0.3765341,2,0
0.3814491,2,0
0.3859123,2,0
0.3905688,2,0
0.3950579,2,0
0.3997815,2,0
0.4054761,2,0
0.4128086,2,0
0.4199565,2,0
0.4255224,2,0
0.4310986,2,0
0.4368616,2,0
0.4438627,2,0
0.4488741,2,0
0.4537103,2,0
0.4590018,2,0
0.4648398,2,0
0.4699423,2,0
0.475708,2,0
0.4836614,2,0
0.4903434,2,0
0.4967724,2,0
0.5026558,2,0
0.509993,2,0
0.5170274,2,0
0.5220881,3,0
0.5275104,3,0
0.5322801,3,0
0.5364959,3,0
0.5406799,3,0
0.5447646,3,0
0.5488915,3,0
0.5530986,3,0
0.5572551,3,0
0.5622552,3,0
0.5678674,3,0
0.572151,3,0
0.5762302,3,0
0.5802999,3,0
0.5844801,3,0
0.5889001,3,0
0.593004,3,0
0.5971327,3,0
0.6011367,3,0
0.6054273,3,0
0.6094759,3,0
0.6136509,3,0
0.6179927,3,0
0.6222079,3,0
0.6264129,3,0
0.6305572,3,0
0.6345852,3,0
0.6389035,3,0
0.646993,3,0
