PlayTime,Score,Coin
10.70477,9,0
10.80477,9,0
10.90477,9,0
10.93012,9,0
10.95358,9,0
10.97436,9,0
10.99421,9,0
11.00065,9,0
11.00642,9,0
11.01163,9,0
11.01694,9,0
11.02216,9,0
11.02774,9,0
11.03294,9,0
11.03813,9,0
11.04327,9,0
11.05317,9,0
11.05865,9,0
11.0769,9,0
11.08407,9,0
11.09111,9,0
11.10985,10,0
11.11985,10,0
11.14075,10,0
11.15161,10,0
11.17527,10,0
11.18556,10,0
11.2051,10,0
11.22593,10,0
11.25105,10,0
11.27676,10,0
11.30104,10,0
11.30831,10,0
11.31473,10,0
11.32703,10,0
11.33531,10,0
11.34363,10,0
11.35019,10,0
11.35679,10,0
11.36295,10,0
11.36953,10,0
11.37526,10,0
11.38096,10,0
11.40073,10,0
11.40616,10,0
11.4113,10,0
11.41655,10,0
11.42209,10,0
11.42735,10,0
11.43252,10,0
11.43767,10,0
11.44287,10,0
11.44811,10,0
11.45323,10,0
11.4587,10,0
11.46397,10,0
11.46945,10,0
11.47557,10,0
11.48218,11,0
11.50259,12,0
11.52433,12,0
11.55303,12,0
11.57798,12,0
11.60019,12,0
11.60661,12,0
11.61218,12,0
11.61736,12,0
11.62314,12,0
11.62849,12,0
11.63416,12,0
11.63943,12,0
11.64458,12,0
11.64993,12,0
11.6553,12,0
11.66043,12,0
11.66598,12,0
11.67112,12,0
11.67619,12,0
11.68188,12,0
11.68732,12,0
11.69262,12,0
11.69786,12,0
11.7032,12,0
11.7228,12,0
11.72873,12,0
11.7362,12,0
11.74221,12,0
11.74871,12,0
11.75533,12,0
11.7785,13,0
11.7848,13,0
11.80466,13,0
11.82464,13,0
11.84329,13,0
11.86315,13,0
11.8823,13,0
11.90224,13,0
11.9215,13,0
11.94069,13,0
11.94897,13,0
11.95453,13,0
11.95989,13,0
11.96517,13,0
11.97098,13,0
11.97615,13,0
11.98119,13,0
11.98653,13,0
11.99173,13,0
11.99682,13,0
12.00189,13,0
12.00726,13,0
12.01243,13,0
12.01787,13,0
12.03652,13,0
12.04252,13,0
12.04816,13,0
12.05362,13,0
12.05884,13,0
12.06411,13,0
12.06946,13,0
12.07484,13,0
12.07998,13,0
12.08534,13,0
12.0907,13,0
12.09582,13,0
12.10101,13,0
12.10627,13,0
12.11143,13,0
12.11659,13,0
12.12202,13,0
12.12729,13,0
12.13247,13,0
12.13763,13,0
12.14297,13,0
12.14843,13,0
12.15386,13,0
12.15898,13,0
12.16438,13,0
12.16986,13,0
12.1892,13,0
12.19533,13,0
12.20056,13,0
12.20586,13,0
12.21112,13,0
12.21625,13,0
12.22141,13,0
12.2267,13,0
12.23181,13,0
12.23693,13,0
12.24216,13,0
12.2474,13,0
12.25251,13,0
12.25766,13,0
12.26276,13,0
12.26803,13,0
12.2734,13,0
12.2785,13,0
12.28395,13,0
12.28922,13,0
12.29442,13,0
12.29966,13,0
12.30539,13,0
12.31088,13,0
12.31607,13,0
12.32182,13,0
12.34146,13,0
12.34752,13,0
12.35297,13,0
12.35814,13,0
12.36338,13,0
12.36887,13,0
12.3742,13,0
12.37938,13,0
12.38459,13,0
12.38988,13,0
12.39526,13,0
12.40059,13,0
12.4061,13,0
12.41135,13,0
12.41689,13,0
12.42218,13,0
12.42762,13,0
12.43297,13,0
12.43831,13,0
12.44372,13,0
12.4493,13,0
12.45435,13,0
12.4597,13,0
12.46493,13,0
12.4704,13,0
12.47591,13,0
12.49611,13,0
12.5084,14,0
12.52809,15,0
12.54879,15,0
12.57519,15,0
12.59935,15,0
12.61967,15,0
12.62612,15,0
12.64879,15,0
12.65804,15,0
12.66357,15,0
12.66915,15,0
12.67493,15,0
12.68025,15,0
12.68584,15,0
12.69124,15,0
12.69657,15,0
12.70191,15,0
12.70784,15,0
12.71336,15,0
12.71895,15,0
12.72421,15,0
12.7301,15,0
12.73573,15,0
12.74094,15,0
12.74638,15,0
12.75158,15,0
12.7591,15,0
12.76431,15,0
12.7697,15,0
12.77483,15,0
12.78018,15,0
12.79939,15,0
12.80491,15,0
12.81053,15,0
12.81575,15,0
12.82095,15,0
12.82643,15,0
12.83169,15,0
12.83691,15,0
12.84219,15,0
12.84769,15,0
12.8531,15,0
12.85817,15,0
12.86402,15,0
12.86942,15,0
12.87483,15,0
12.87997,15,0
12.8852,15,0
12.89051,15,0
12.89591,15,0
12.90102,15,0
12.90627,15,0
12.91138,15,0
12.91651,15,0
12.92162,15,0
12.92688,15,0
12.9322,15,0
12.95136,15,0
12.95736,15,0
12.96275,15,0
12.96827,15,0
12.97352,15,0
12.97866,15,0
12.98395,15,0
12.98924,15,0
12.99459,15,0
12.9997,15,0
13.00505,15,0
13.01034,15,0
13.01539,15,0
13.0207,15,0
13.02623,15,0
13.03128,15,0
13.03642,15,0
13.04163,15,0
13.0468,15,0
13.05192,15,0
13.05705,15,0
13.06219,15,0
13.06739,15,0
13.07245,15,0
13.07757,15,0
13.08291,15,0
13.10238,15,0
13.10805,15,0
13.1139,15,0
13.11927,15,0
13.12475,15,0
13.13035,15,0
13.13579,15,0
13.1414,15,0
13.14691,15,0
13.15212,15,0
13.15734,15,0
13.16257,15,0
13.16788,15,0
13.17315,15,0
