PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1640914,0,0
0.1889949,0,0
0.2051755,0,0
0.2105632,0,0
0.216202,0,0
0.2213625,0,0
0.2263105,0,0
0.2314197,0,0
0.2369145,0,0
0.2427782,0,0
0.2492642,0,0
0.2544638,0,0
0.2593879,0,0
0.2643384,1,0
0.2704299,1,0
0.2906816,1,0
0.2999556,1,0
0.3049842,1,0
0.3099973,1,0
0.3149825,1,0
0.3197816,1,0
0.324643,1,0
0.3296297,1,0
0.3344775,1,0
0.3395085,1,0
0.3446644,1,0
0.3495665,1,0
0.354432,1,0
0.3593753,1,0
0.3642674,1,0
0.3691956,1,0
0.3740703,1,0
0.379264,1,0
0.384171,1,0
0.3891382,1,0
0.3942683,1,0
0.3991944,1,0
0.4042828,1,0
0.4092391,1,0
0.4142272,1,0
0.4194653,1,0
0.4248305,1,0
0.4449103,1,0
0.4540111,1,0
0.460301,2,0
0.4659543,2,0
0.470925,2,0
0.4759185,2,0
0.4817238,2,0
0.4880054,2,0
0.4929408,2,0
0.4979169,2,0
0.5028993,2,0
0.5078919,2,0
0.5128485,2,0
0.5180677,2,0
0.5230755,2,0
0.528108,2,0
0.5337459,2,0
0.5393508,2,0
0.5451195,2,0
0.5506683,2,0
0.55653,2,0
0.5622815,2,0
0.568334,2,0
0.5749137,2,0
0.5963794,2,0
0.6044859,2,0
0.6098924,2,0
0.615067,2,0
0.6202258,2,0
0.6256257,2,0
0.6308049,2,0
0.635779,2,0
0.6416115,2,0
0.6474313,2,0
0.6531645,2,0
0.6583428,2,0
0.6634676,2,0
0.6685489,2,0
0.6737653,2,0
0.6789643,2,0
0.6841197,2,0
0.6892458,2,0
0.6944672,2,0
0.6996232,2,0
0.7047287,2,0
0.7101275,2,0
0.7153381,2,0
0.7204293,2,0
0.7259226,2,0
0.7472748,2,0
0.7569705,2,0
0.7673192,3,0
0.7732398,3,0
0.7784452,3,0
0.7835347,3,0
