PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1630306,0,0
0.1887288,0,0
0.2036311,0,0
0.2092254,0,0
0.2148503,0,0
0.2194934,0,0
0.2240719,0,0
0.2286365,0,0
0.2335887,0,0
0.2380164,0,0
0.2424546,0,0
0.2469759,0,0
0.2514292,0,0
0.2559698,0,0
0.2603369,0,0
0.2650286,0,0
0.2696706,0,0
0.2740384,0,0
0.2783708,0,0
0.2828579,0,0
0.2873968,0,0
0.2919383,0,0
0.3012211,0,0
0.3082743,0,0
0.312694,0,0
0.3171737,0,0
0.3215668,1,0
0.3270836,1,0
0.331486,1,0
0.3361335,1,0
0.3405205,1,0
0.3450886,1,0
0.3494289,1,0
0.3537868,1,0
0.3597228,1,0
0.3654638,1,0
0.3700578,1,0
0.3745621,1,0
0.3789425,1,0
0.3832711,1,0
0.3878269,1,0
0.3921966,1,0
0.3965493,1,0
0.4009988,1,0
0.4055321,1,0
0.409884,1,0
0.4143089,1,0
0.4186947,1,0
0.4234449,1,0
0.4279737,1,0
0.4324057,1,0
0.4367644,1,0
0.44114,1,0
0.4456447,1,0
0.4499978,1,0
0.4544372,1,0
0.4588456,1,0
0.463222,1,0
0.4677566,1,0
0.4722851,1,0
0.4766962,1,0
0.4810442,1,0
0.4855947,1,0
0.4899783,1,0
0.4942627,1,0
0.4988439,1,0
0.5033183,1,0
0.5078156,1,0
0.5131296,1,0
0.5191441,1,0
0.5235716,2,0
0.5285418,2,0
0.5329672,2,0
0.5375372,2,0
0.5418965,2,0
0.5468949,2,0
0.5541546,2,0
0.5588093,2,0
0.563256,2,0
0.5689135,2,0
0.5747555,2,0
0.5791937,2,0
0.583543,2,0
0.5881119,2,0
0.5924402,2,0
0.5967692,2,0
0.6055109,2,0
0.6103419,2,0
0.6147016,2,0
0.6190327,2,0
0.6234967,2,0
0.6280487,2,0
0.6323841,2,0
0.6368466,2,0
0.6412912,2,0
0.6458297,2,0
0.6502734,2,0
