PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.159632,0,0
0.1838211,0,0
0.2008741,0,0
0.2061361,0,0
0.2117525,0,0
0.2167223,0,0
0.2216397,0,0
0.2267575,0,0
0.233465,0,0
0.2397721,0,0
0.2448682,0,0
0.2526162,0,0
0.2577805,0,0
0.262773,0,0
0.2677891,0,0
0.2764548,0,0
0.294758,0,0
0.3005671,0,0
0.3059278,0,0
0.3107876,0,0
0.3156932,0,0
0.3207247,0,0
0.3256718,0,0
0.3305542,0,0
0.3364807,0,0
0.342768,1,0
0.3485293,1,0
0.3534162,1,0
0.3583228,1,0
0.3632412,1,0
0.368318,1,0
0.3732045,1,0
0.3782983,1,0
0.3832493,1,0
0.3883769,1,0
0.3935702,1,0
0.3995614,1,0
0.4058248,1,0
0.4108748,1,0
0.4157878,1,0
0.4208272,1,0
0.4297094,1,0
0.4493906,1,0
0.4546789,1,0
0.4596364,1,0
0.4645905,1,0
0.4695776,1,0
0.4748622,1,0
0.479982,1,0
0.4850834,1,0
0.4901103,1,0
0.4952281,1,0
0.5001712,1,0
0.5052269,1,0
0.5102874,1,0
0.5162414,1,0
0.5225537,2,0
0.5287259,2,0
0.5337966,2,0
0.5388689,2,0
0.5440253,2,0
0.5491621,2,0
0.5541627,2,0
0.5593108,2,0
0.5652404,2,0
0.5717109,2,0
0.5804006,2,0
0.5996398,2,0
0.6051458,2,0
0.6102792,2,0
0.615286,2,0
0.6204662,2,0
0.6255703,2,0
0.6305841,2,0
0.6357269,2,0
0.6410155,2,0
0.6461665,2,0
0.6512281,2,0
0.6564529,2,0
0.6617922,2,0
0.6669755,2,0
0.6719994,2,0
0.6772023,2,0
0.6822854,2,0
0.6874638,2,0
0.6925206,2,0
0.6978466,2,0
0.7031363,2,0
0.7083206,2,0
0.7133845,2,0
0.7184951,2,0
0.7239418,2,0
0.7330163,2,0
0.7523557,2,0
0.7622302,2,0
0.7675292,2,0
0.7727597,2,0
