PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.160648,0,0
0.1890452,0,0
0.2080173,0,0
0.2146826,0,0
0.2214059,0,0
0.2274245,0,0
0.2334746,0,0
0.2396478,0,0
0.2462172,0,0
0.252263,0,0
0.2585191,0,0
0.264465,0,0
0.2711816,0,0
0.3000605,0,0
0.3120518,0,0
0.3307593,0,0
0.3381267,0,0
0.3563576,0,0
0.3633919,0,0
0.3839538,0,0
0.3914784,0,0
0.3975592,0,0
0.4036948,0,0
0.4098672,0,0
0.4158385,0,0
0.4222784,0,0
0.4441058,0,0
0.453349,0,0
0.4593763,0,0
0.4656199,0,0
0.4763442,0,0
0.4825163,0,0
0.4886817,0,0
0.4947851,0,0
0.5009377,0,0
0.5070993,0,0
0.513398,0,0
0.5200998,0,0
0.5263281,0,0
0.532449,0,0
0.538735,0,0
0.5448603,0,0
0.5511133,0,0
0.557187,0,0
0.5634064,0,0
0.5699181,0,0
0.5762348,0,0
0.5999323,0,0
0.6104086,1,0
0.6300467,1,0
0.636662,1,0
0.6558314,1,0
0.6636285,1,0
0.681749,1,0
0.7007564,1,0
0.7203405,1,0
0.7399441,1,0
0.7627571,1,0
0.7725966,1,0
0.7911708,1,0
0.798569,1,0
0.8050053,1,0
0.8113539,1,0
0.8185454,1,0
0.8260481,2,0
0.845871,2,0
0.8530059,2,0
0.8713067,2,0
0.8780514,2,0
0.8980796,2,0
0.9097835,2,0
0.9312635,2,0
0.9512119,2,0
0.9709894,2,0
0.990021,2,0
1.008615,2,0
1.014946,2,0
1.021349,2,0
1.028077,2,0
1.034397,2,0
1.040874,2,0
1.047369,2,0
1.054226,2,0
1.076376,2,0
1.090302,2,0
1.096915,2,0
1.103481,2,0
1.111153,2,0
1.119901,2,0
1.13861,3,0
1.146101,3,0
1.152522,3,0
1.171505,3,0
1.179299,3,0
1.19908,3,0
1.206359,3,0
1.228596,3,0
1.250783,3,0
1.26986,3,0
1.289073,3,0
