PlayTime,Score,Coin
0,0,0
0.02,0,0
0.12,0,0
0.1523107,0,0
0.1657478,0,0
0.1711483,0,0
0.1765943,0,0
0.1820142,0,0
0.1869675,0,0
0.191907,0,0
0.1969433,0,0
0.201848,0,0
0.2068642,0,0
0.2118921,0,0
0.2170168,0,0
0.2219886,0,0
0.2271088,0,0
0.2321649,0,0
0.2373327,0,0
0.2422505,0,0
0.2475435,0,0
0.2525924,0,0
0.2576778,0,0
0.2628721,0,0
0.2681555,0,0
0.2770877,0,0
0.2849489,0,0
0.2900284,0,0
0.2951244,0,0
0.3002913,0,0
0.3054198,0,0
0.3105693,0,0
0.315643,0,0
0.3207886,0,0
0.3260859,0,0
0.3311147,0,0
0.3362702,0,0
0.341522,0,0
0.349592,0,0
0.3550007,0,0
0.3602149,0,0
0.3653471,0,0
0.3704462,0,0
0.375825,0,0
0.3810348,0,0
0.3862352,0,0
0.3913697,0,0
0.3965078,0,0
0.4016741,0,0
0.4069302,0,0
0.412097,0,0
0.4172252,0,0
0.4224082,0,0
0.4315683,0,0
0.439661,0,0
0.4448533,0,0
0.4500337,0,0
0.4551977,0,0
0.4603712,0,0
0.4656499,0,0
0.4708023,0,0
0.4762005,0,0
0.4814217,0,0
0.486615,0,0
0.4916908,0,0
0.4969254,0,0
0.5021441,0,0
0.5072962,0,0
0.5125276,0,0
0.5177503,0,0
0.5231465,0,0
0.5285744,0,0
0.533763,0,0
0.5389118,0,0
0.5441299,0,0
0.5537374,0,0
0.5615263,0,0
0.5672057,0,0
0.5725468,0,0
0.5812072,0,0
0.589442,0,0
0.5946416,0,0
0.5998236,0,0
0.6051675,0,0
0.610467,0,0
0.615659,0,0
0.6208556,0,0
0.6260643,0,0
0.6312934,0,0
0.6364806,0,0
0.6417113,0,0
0.6469729,0,0
0.65375,0,0
0.6602193,0,0
0.6654615,0,0
0.6707043,0,0
0.6761853,0,0
0.6816579,0,0
0.6868893,0,0
0.6921008,0,0
0.6974993,0,0
